scenario,scenario_code,deployment_entry,mapped_scheme,record_type,iteration,tamper_field,tamper_name,payload_bytes,policy_accept,policy_reason,verify_success_baseline,verify_total_baseline,tampered_message_reject_baseline,tampered_signature_reject_baseline,sign_mean_ms,verify_mean_ms,verify_p95_ms,verify_throughput_sig_s,pk_bytes,sig_bytes
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,49,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,49,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,50,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,50,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,50,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,50,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,1,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,1,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,1,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,1,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,2,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,2,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,2,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,2,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,3,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,3,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,3,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,3,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,4,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,4,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,4,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,4,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,5,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,5,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,5,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,5,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,6,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,6,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,6,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,6,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,7,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,7,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,7,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,7,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,8,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,8,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,8,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,8,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,9,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,9,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,9,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,9,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,10,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,10,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,10,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,10,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,11,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,11,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,11,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,11,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,12,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,12,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,12,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,12,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,13,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,13,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,13,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,13,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,14,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,14,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,14,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,14,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,15,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,15,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,15,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,15,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,16,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,16,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,16,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,16,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,17,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,17,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,17,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,17,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,18,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,18,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,18,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,18,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,19,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,19,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,19,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,19,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,20,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,20,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,20,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,20,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,21,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,21,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,21,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,21,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,22,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,22,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,22,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,22,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,23,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,23,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,23,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,23,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,24,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,24,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,24,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,24,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,25,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,25,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,25,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,25,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,26,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,26,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,26,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,26,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,27,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,27,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,27,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,27,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,28,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,28,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,28,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,28,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,29,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,29,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,29,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,29,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,30,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,30,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,30,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,30,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,31,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,31,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,31,dependency_digest,依赖摘要篡改,275,0,dependency_digest_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,31,weight_digest,权重摘要篡改,287,0,weight_digest_registry_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,valid,32,,,331,1,ok,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
模型发布完整性校验,model_release_integrity,模型仓库发布/下载校验代理,titan-n12-r32,tampered,32,target_accelerator,目标加速器篡改,331,0,accelerator_mismatch,50,50,50,50,50.15,4.806,6.271,208.073,1728,13856
